trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1906,False,"{'a': 0.003, 'e': 0.003296150521654375}",30,6,37.056228705446365,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1907,False,"{'a': 0.003, 'e': 0.0032862768879451994}",20,0,26.91132018289205,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1908,False,"{'a': 0.003, 'e': 0.0032764328307501975}",25,0,36.45024663156543,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1909,False,"{'a': 0.003, 'e': 0.0032666182614727885}",30,12,35.39549591177732,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1910,False,"{'a': 0.003, 'e': 0.0032568330917817825}",20,0,29.53009340770579,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1911,False,"{'a': 0.003, 'e': 0.0032470772336105863}",25,6,32.004346916808345,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1912,False,"{'a': 0.003, 'e': 0.00323735059915641}",25,5,28.409729438557427,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1913,False,"{'a': 0.003, 'e': 0.0032276531008794815}",20,12,15.783554829668297,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1914,False,"{'a': 0.003, 'e': 0.003217984651502244}",20,5,26.37914272923167,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1915,False,"{'a': 0.003, 'e': 0.0032083451640085923}",20,9,19.45492864648277,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1916,False,"{'a': 0.003, 'e': 0.0031987345516430728}",20,13,12.544744398362278,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1917,False,"{'a': 0.003, 'e': 0.003189152727910109}",20,14,9.46027146448315,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1918,False,"{'a': 0.003, 'e': 0.003179599606573224}",20,0,30.432917052869154,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1919,False,"{'a': 0.003, 'e': 0.0031700751016542597}",25,14,21.812408054994417,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1920,False,"{'a': 0.003, 'e': 0.003160579127432609}",25,3,42.27097322227027,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1921,False,"{'a': 0.003, 'e': 0.0031511115984444414}",20,16,6.137452782691991,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1922,False,"{'a': 0.003, 'e': 0.003141672429481927}",25,0,37.95475748377433,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1923,False,"{'a': 0.003, 'e': 0.0031322615355924843}",25,17,14.713562572143136,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1924,False,"{'a': 0.003, 'e': 0.003122878832078005}",30,0,44.13850972751906,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1925,False,"{'a': 0.003, 'e': 0.0031135242344940933}",20,11,17.82478423906272,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1926,False,"{'a': 0.003, 'e': 0.0031041976586493087}",20,16,6.847287608337762,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1927,False,"{'a': 0.003, 'e': 0.0030948990206044052}",25,10,21.486113567301693,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1928,False,"{'a': 0.003, 'e': 0.0030856282366715808}",20,8,21.384705872340543,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1929,False,"{'a': 0.003, 'e': 0.003076385223413711}",25,15,18.714861862801666,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1930,False,"{'a': 0.003, 'e': 0.0030671698976436185}",20,6,20.766544199853293,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1931,False,"{'a': 0.003, 'e': 0.0030579821764233073}",20,6,25.96649272493976,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1932,False,"{'a': 0.003, 'e': 0.0030488219770632256}",20,10,10.132278385430585,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1933,False,"{'a': 0.003, 'e': 0.0030396892171215173}",20,10,13.012745983550124,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1934,False,"{'a': 0.003, 'e': 0.003030583814403281}",25,0,33.05764035205533,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1935,False,"{'a': 0.003, 'e': 0.0030215056869598305}",30,19,16.336717535852443,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1936,False,"{'a': 0.003, 'e': 0.0030124547530879604}",30,0,55.642706429092655,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
1937,False,"{'a': 0.003, 'e': 0.0030034309313291996}",20,0,27.262075553649645,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1938,False,"{'a': 0.003, 'e': 0.002994434140469094}",25,14,20.746870216013658,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1939,False,"{'a': 0.003, 'e': 0.002985464299536465}",20,0,31.77197820024314,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1940,False,"{'a': 0.003, 'e': 0.0029765213278026836}",25,15,17.770538949449804,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1941,False,"{'a': 0.003, 'e': 0.002967605144780944}",30,13,31.419400008379036,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1942,False,"{'a': 0.003, 'e': 0.002958715670225539}",20,13,15.141556612573144,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1943,False,"{'a': 0.003, 'e': 0.0029498528241311372}",20,7,23.166547667606057,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1944,False,"{'a': 0.003, 'e': 0.0029410165267320667}",25,14,16.95243047114805,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1945,False,"{'a': 0.003, 'e': 0.002932206698501586}",30,12,25.28236347422547,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1946,False,"{'a': 0.003, 'e': 0.0029234232601511845}",20,2,26.703233387316985,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1947,False,"{'a': 0.003, 'e': 0.002914666132629857}",20,13,13.440648856764064,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1948,False,"{'a': 0.003, 'e': 0.0029059352371233974}",20,0,33.47866864314801,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1949,False,"{'a': 0.003, 'e': 0.002897230495053687}",30,15,25.157446271454805,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1950,False,"{'a': 0.003, 'e': 0.0028885518280779886}",25,19,11.081786266753085,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1951,False,"{'a': 0.003, 'e': 0.0028798991580882404}",25,11,23.802205894893557,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1952,False,"{'a': 0.003, 'e': 0.002871272407210357}",25,8,30.395061689382032,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1953,False,"{'a': 0.003, 'e': 0.002862671497803517}",20,11,16.319272350373595,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1954,False,"{'a': 0.003, 'e': 0.00285409635245948}",20,13,12.744910009803883,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1955,False,"{'a': 0.003, 'e': 0.002845546894001881}",20,8,17.14097874921043,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1956,False,"{'a': 0.003, 'e': 0.0028370230454855348}",25,10,28.25829182059164,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1957,False,"{'a': 0.003, 'e': 0.002828524730195748}",20,6,29.721969857138262,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1958,False,"{'a': 0.003, 'e': 0.0028200518716476257}",20,16,8.51617469962546,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1959,False,"{'a': 0.003, 'e': 0.002811604393585383}",20,0,14.25190477647463,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1960,False,"{'a': 0.003, 'e': 0.002803182219981664}",25,9,25.919454505991098,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1961,False,"{'a': 0.003, 'e': 0.0027947852750368437}",20,7,27.312022762142963,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1962,False,"{'a': 0.003, 'e': 0.002786413483178364}",20,0,31.329919978009027,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1963,False,"{'a': 0.003, 'e': 0.0027780667690600405}",20,8,16.041129065578758,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1964,False,"{'a': 0.003, 'e': 0.0027697450575613907}",25,18,13.906925688456964,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1965,False,"{'a': 0.003, 'e': 0.0027614482737869546}",25,14,20.966387797286657,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1966,False,"{'a': 0.003, 'e': 0.0027531763430656228}",25,0,38.034992045633686,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1967,False,"{'a': 0.003, 'e': 0.0027449291909499643}",20,12,15.722737236172527,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1968,False,"{'a': 0.003, 'e': 0.002736706743215551}",20,12,16.111850207299828,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1969,False,"{'a': 0.003, 'e': 0.0027285089258602987}",25,16,17.31110153554172,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1970,False,"{'a': 0.003, 'e': 0.002720335665103797}",25,0,36.212999397403365,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1971,False,"{'a': 0.003, 'e': 0.0027121868873866434}",20,14,12.216863165761929,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1972,False,"{'a': 0.003, 'e': 0.0027040625193697834}",25,13,19.433955837842337,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1973,False,"{'a': 0.003, 'e': 0.0026959624879338505}",25,4,31.999165447348147,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1974,False,"{'a': 0.003, 'e': 0.0026878867201785067}",20,12,17.498090814909162,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1975,False,"{'a': 0.003, 'e': 0.00267983514342179}",20,0,27.554691178679768,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1976,False,"{'a': 0.003, 'e': 0.0026718076851994506}",25,11,24.16766187763238,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1977,False,"{'a': 0.003, 'e': 0.0026638042732643123}",25,14,18.68674272670956,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1978,False,"{'a': 0.003, 'e': 0.002655824835585615}",25,0,36.69816481705695,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1979,False,"{'a': 0.003, 'e': 0.002647869300348364}",20,9,20.705922487174753,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1980,False,"{'a': 0.003, 'e': 0.0026399375959526893}",25,0,33.29986289623981,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1981,False,"{'a': 0.003, 'e': 0.0026320296510131984}",20,12,15.49602544348899,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1982,False,"{'a': 0.003, 'e': 0.002624145394358332}",20,13,12.676999968478153,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1983,False,"{'a': 0.003, 'e': 0.0026162847550297305}",20,10,14.814299472207024,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1984,False,"{'a': 0.003, 'e': 0.0026084476622815823}",30,0,44.73551728854853,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1985,False,"{'a': 0.003, 'e': 0.0026006340455800013}",25,16,13.747296406812566,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1986,False,"{'a': 0.003, 'e': 0.0025928438346023847}",25,13,19.686052479352597,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1987,False,"{'a': 0.003, 'e': 0.002585076959236781}",20,8,19.02489970688082,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1988,False,"{'a': 0.003, 'e': 0.00257733334958126}",20,6,28.45952206417685,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1989,False,"{'a': 0.003, 'e': 0.0025696129359432823}",30,24,11.824780330750206,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1990,False,"{'a': 0.003, 'e': 0.0025619156488390733}",20,11,14.979976928057916,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1991,False,"{'a': 0.003, 'e': 0.0025542414189929983}",20,10,13.51168600564137,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1992,False,"{'a': 0.003, 'e': 0.002546590177336934}",20,0,27.7798743012057,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1993,False,"{'a': 0.003, 'e': 0.0025389618550096544}",20,11,21.08891342608983,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1994,False,"{'a': 0.003, 'e': 0.002531356383356208}",20,13,13.135469963097075,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1995,False,"{'a': 0.003, 'e': 0.002523773693927299}",25,5,30.758411219993775,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1996,False,"{'a': 0.003, 'e': 0.0025162137184786704}",20,7,21.969329954070854,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1997,False,"{'a': 0.003, 'e': 0.0025086763889704926}",30,18,25.09037292519643,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1998,False,"{'a': 0.003, 'e': 0.002501161637566749}",30,0,42.026081261178895,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1999,False,"{'a': 0.003, 'e': 0.002493669396634629}",20,16,5.6963153162965785,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2000,False,"{'a': 0.003, 'e': 0.0024861995987439083}",20,0,28.484714598572403,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2001,False,"{'a': 0.003, 'e': 0.0024787521766663585}",30,12,30.188699096533608,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2002,False,"{'a': 0.003, 'e': 0.00247132706337513}",25,10,30.86192914628673,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2003,False,"{'a': 0.003, 'e': 0.0024639241920441533}",20,13,10.986797065346725,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2004,False,"{'a': 0.003, 'e': 0.0024565434960475366}",25,20,10.0322065887216,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2005,False,"{'a': 0.003, 'e': 0.0024491849089589663}",25,2,34.83500036518415,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2006,False,"{'a': 0.003, 'e': 0.0024418483645511084}",25,18,12.080709049696477,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2007,False,"{'a': 0.003, 'e': 0.0024345337967950163}",20,11,11.102877176849926,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2008,False,"{'a': 0.003, 'e': 0.002427241139859526}",20,5,22.13355537693156,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2009,False,"{'a': 0.003, 'e': 0.0024199703281106784}",25,15,18.41433772576903,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2010,False,"{'a': 0.003, 'e': 0.0024127212961111183}",25,0,33.2380117562862,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2011,False,"{'a': 0.003, 'e': 0.0024054939786195095}",20,9,22.330533112206474,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2012,False,"{'a': 0.003, 'e': 0.0023982883105899454}",20,0,30.349435114791927,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2013,False,"{'a': 0.003, 'e': 0.002391104227171365}",20,0,28.00767273216549,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2014,False,"{'a': 0.003, 'e': 0.002383941663706971}",25,6,29.10912047293069,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2015,False,"{'a': 0.003, 'e': 0.00237680055573364}",25,13,20.684249848512753,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2016,False,"{'a': 0.003, 'e': 0.002369680838981354}",25,6,29.929505992340278,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2017,False,"{'a': 0.003, 'e': 0.002362582449372614}",20,10,16.72671672990642,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2018,False,"{'a': 0.003, 'e': 0.002355505323021866}",25,0,38.79954851567205,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2019,False,"{'a': 0.003, 'e': 0.002348449396234925}",25,0,35.8427579271688,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2020,False,"{'a': 0.003, 'e': 0.002341414605508402}",30,19,16.170191330846386,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2021,False,"{'a': 0.003, 'e': 0.002334400887529133}",25,10,25.770640025322834,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2022,False,"{'a': 0.003, 'e': 0.0023274081791736113}",20,0,30.7694263934593,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2023,False,"{'a': 0.003, 'e': 0.00232043641750741}",30,7,37.247515107298,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2024,False,"{'a': 0.003, 'e': 0.002313485539784629}",35,11,34.820489055406625,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2025,False,"{'a': 0.003, 'e': 0.0023065554834473226}",30,9,35.007076816045945,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2026,False,"{'a': 0.003, 'e': 0.002299646186124936}",25,10,22.211195344526928,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2027,False,"{'a': 0.003, 'e': 0.0022927575856337475}",30,20,16.79180672883225,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2028,False,"{'a': 0.003, 'e': 0.0022858896199763053}",20,12,14.554263328841147,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2029,False,"{'a': 0.003, 'e': 0.0022790422273408733}",25,17,14.011576703962774,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2030,False,"{'a': 0.003, 'e': 0.0022722153461008725}",30,13,31.310273230937785,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2031,False,"{'a': 0.003, 'e': 0.002265408914814322}",25,13,21.09298574696007,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2032,False,"{'a': 0.003, 'e': 0.0022586228722232967}",35,23,23.149267361204874,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2033,False,"{'a': 0.003, 'e': 0.002251857157253367}",20,6,25.32687465905058,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2034,False,"{'a': 0.003, 'e': 0.0022451117090130524}",20,15,8.126114374135605,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2035,False,"{'a': 0.003, 'e': 0.0022383864667932735}",20,15,7.491284379237764,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2036,False,"{'a': 0.003, 'e': 0.002231681370066805}",20,13,13.081804261989191,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2037,False,"{'a': 0.003, 'e': 0.0022249963584877307}",20,0,28.726083259382477,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2038,False,"{'a': 0.003, 'e': 0.002218331371890904}",30,4,39.592347037369436,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
2039,False,"{'a': 0.003, 'e': 0.0022116863502913953}",20,16,6.051056352782229,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2040,False,"{'a': 0.003, 'e': 0.002205061233883969}",25,7,26.209012555023133,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2041,False,"{'a': 0.003, 'e': 0.0021984559630425313}",30,12,30.679010909928586,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",20,10,19.46959555196793,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",25,16,17.585494437089967,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",30,10,34.83998861519345,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",20,0,25.338368083885698,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5,True,"{'a': 0, 'e': 0}",25,14,19.769047684667918,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",35,20,21.963362039812466,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",35,13,38.840701226142,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,12,14.690373416273914,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",30,14,26.801381185484942,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",25,15,19.856341240056086,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",25,14,20.59489597971492,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",20,8,20.19177022284937,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",20,9,20.279019055491915,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",25,13,20.759681958212642,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0, 'e': 0}",25,11,27.28414938930007,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",25,11,27.097636027596828,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0, 'e': 0}",30,17,19.65653928186275,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0, 'e': 0}",20,3,29.962344157943843,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0, 'e': 0}",25,18,18.10469863806147,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0, 'e': 0}",20,10,20.344719161606932,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
21,True,"{'a': 0, 'e': 0}",25,8,28.290517812846122,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
22,True,"{'a': 0, 'e': 0}",25,4,37.763875035295804,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,True,"{'a': 0, 'e': 0}",20,9,18.614686952533425,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,True,"{'a': 0, 'e': 0}",30,18,20.625301722262655,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,True,"{'a': 0, 'e': 0}",20,8,21.76774918001021,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,True,"{'a': 0, 'e': 0}",20,8,17.6364885228643,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,True,"{'a': 0, 'e': 0}",25,11,24.018575453657082,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,True,"{'a': 0, 'e': 0}",20,15,11.609126830911126,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,True,"{'a': 0, 'e': 0}",35,23,24.505652232766565,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,True,"{'a': 0, 'e': 0}",30,18,21.261535998437303,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
31,True,"{'a': 0, 'e': 0}",25,14,17.19916907440755,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
32,True,"{'a': 0, 'e': 0}",25,0,34.75555377643275,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
33,True,"{'a': 0, 'e': 0}",25,13,20.4509723580709,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
34,True,"{'a': 0, 'e': 0}",25,6,34.1574775301616,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
35,True,"{'a': 0, 'e': 0}",25,18,12.975152041401717,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
36,True,"{'a': 0, 'e': 0}",25,18,12.32207380022169,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
37,True,"{'a': 0, 'e': 0}",25,18,13.20887095001722,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
38,True,"{'a': 0, 'e': 0}",20,0,30.389665084795485,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
39,True,"{'a': 0, 'e': 0}",20,7,23.659017513636815,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
40,True,"{'a': 0, 'e': 0}",20,6,21.220324091237742,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
41,True,"{'a': 0, 'e': 0}",20,11,12.920954361062634,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
42,True,"{'a': 0, 'e': 0}",30,0,48.86198351557771,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
43,True,"{'a': 0, 'e': 0}",25,10,30.136119303126243,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
44,True,"{'a': 0, 'e': 0}",20,8,19.13680199128439,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
45,True,"{'a': 0, 'e': 0}",20,14,10.04533944426471,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
46,True,"{'a': 0, 'e': 0}",20,11,18.20924249372647,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
47,True,"{'a': 0, 'e': 0}",25,11,24.792341041905722,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
48,True,"{'a': 0, 'e': 0}",20,12,15.249686669395352,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
49,True,"{'a': 0, 'e': 0}",20,9,24.887803544055465,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
50,True,"{'a': 0, 'e': 0}",20,10,15.702472418299442,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
51,True,"{'a': 0, 'e': 0}",25,12,24.369344470854866,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
52,True,"{'a': 0, 'e': 0}",25,10,25.395730487912537,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
53,True,"{'a': 0, 'e': 0}",20,5,23.367447034005266,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
